provider_id,name,specialty,city,state,zip_code,Phone Numbers
1687,Burton-Daniel,General Practitioner,East Crystalborough,Hawaii,70163,7624928034
1689,Yang-Smith,General Practitioner,Wisestad,Minnesota,67334,0219394117
1706,Page-Hall,General Practitioner,North Donna,Alaska,51408,7253262764
1711,"Flores, Reynolds and Cox",General Practitioner,Port Daniel,Massachusetts,66572,5896678256
1716,"Daniels, Sanders and Wong",General Practitioner,Port Drewside,Alabama,34092,2978861627
1718,"Hicks, Kaiser and Gardner",General Practitioner,Lake Robert,Delaware,42629,2084210509
1719,Lopez Group,General Practitioner,North Jermaine,New Mexico,49308,6912144881
1722,Bell-Sullivan,General Practitioner,Lisashire,Indiana,89190,8208622299
1724,Pitts-Edwards,General Practitioner,Kingmouth,Michigan,72041,6424169189
1730,Thornton and Sons,General Practitioner,Estradahaven,Maryland,56385,4865741426
1732,Taylor and Sons,General Practitioner,Port Jorgeside,Connecticut,74944,8540496803
1733,Mccormick-Daniel,General Practitioner,Lake Thomasville,Nevada,3451,9773722729
1737,"Brooks, Chambers and Kane",General Practitioner,Cynthiaberg,Iowa,37257,3107931274
1768,Montgomery-Swanson,General Practitioner,South Lindseyview,Rhode Island,67522,2094158070
1772,"Warner, Martinez and Gillespie",General Practitioner,New Alexanderview,Florida,15693,8102073228
1777,Powell Group,General Practitioner,Thompsonville,Nebraska,18836,6394608388
1782,Williams LLC,General Practitioner,Chavezfort,Michigan,22606,6724685090
1785,Carter Ltd,General Practitioner,Markborough,Tennessee,88762,6492793355
1788,Tate LLC,General Practitioner,Lake Dawnhaven,Pennsylvania,75558,9852467515
1790,Poole PLC,General Practitioner,Lake Garyville,Virginia,69159,3747912887
1793,Anderson PLC,General Practitioner,North Craigville,Ohio,40482,2168809524
1797,"White, Baldwin and Williams",General Practitioner,Michaelbury,Maine,91226,7129385953
1803,"Brown, Diaz and Ward",General Practitioner,Donovanhaven,Hawaii,31557,1978084107
1804,Mathews-Brooks,General Practitioner,Mariahton,West Virginia,44319,1228741657
1806,Dickerson Inc,General Practitioner,Welchton,Illinois,88052,2788801064
1816,Martinez-Zamora,General Practitioner,Jacksonport,South Carolina,10441,5704867317
1817,Gray Inc,General Practitioner,Maryview,South Carolina,93262,3391328621
1818,"Mills, White and Ortiz",General Practitioner,East Baileyland,Nevada,30533,3378165088
1827,"Cherry, Reynolds and Sparks",General Practitioner,Hallside,Alaska,2878,2611688077
1836,"Barrett, Davis and Cervantes",General Practitioner,West Nicholasstad,Idaho,18720,0625844550
1841,Phillips Group,General Practitioner,Roachberg,North Dakota,86594,7261369571
1843,Hooper and Sons,General Practitioner,West Latasha,Florida,62305,1849332994
1845,Hicks PLC,General Practitioner,Bennetttown,Iowa,56388,2721469536
1849,Johnson-Holmes,General Practitioner,Davidview,Wyoming,9607,8861169933
1854,Brown-Bell,General Practitioner,Lake Stephanieborough,Arizona,49892,1608844810
1858,"Oliver, Singh and Cardenas",General Practitioner,Mooreton,Hawaii,43312,0975195399
1861,"Owens, Rivas and Gonzales",General Practitioner,Lake Barbara,Maryland,7179,5294790889
1871,"Johnson, Glenn and Levine",General Practitioner,Port Heather,Alaska,69262,3679718169
1875,Lowe-Marsh,General Practitioner,South Katherineside,Georgia,19146,6214367996
1878,"Dillon, Hicks and Williams",General Practitioner,Lake Amberborough,Hawaii,70846,4293451141
1879,Jackson-Sawyer,General Practitioner,Michaelton,Kansas,16344,4717149434
1901,"Graham, Miller and Torres",General Practitioner,Taylorchester,Alaska,97758,3342808608
1904,Mcclain PLC,General Practitioner,Gonzalesshire,Maine,29129,9757561416
1912,Wright Ltd,General Practitioner,North Christopherberg,Indiana,16472,6492984864
1918,Rogers-Johnson,General Practitioner,East Jessica,Louisiana,56513,0228208487
1925,Mendez-Mills,General Practitioner,New Jennifer,New Mexico,9297,2981344734
1938,Brown-Mercado,General Practitioner,Amandastad,Vermont,59203,4588540902
1942,"Garcia, Durham and Whitehead",General Practitioner,Ramosland,Georgia,2536,1379251406
1950,King Group,General Practitioner,Port Williamport,Alabama,44996,1741692547
1952,Aguirre Ltd,General Practitioner,Zimmermanfurt,Washington,21494,2636739156
1959,Weaver Inc,General Practitioner,Port Samanthaview,Kansas,67572,1915960115
1964,Wong and Sons,General Practitioner,Matthewmouth,New Jersey,40249,5197113079
1967,"Mitchell, Thompson and Martinez",General Practitioner,Pamland,Maryland,55619,5136032007
1968,Turner-Davis,General Practitioner,Williamsfort,Washington,66978,7147886330
1970,Mcdonald-Marshall,General Practitioner,North Richardmouth,New Mexico,35948,1614215050
1976,"Mitchell, Martinez and Griffin",General Practitioner,Turnerfort,Texas,10780,9861404890
1979,Hanson-Knight,General Practitioner,East Danielle,Delaware,81640,7713743281
1983,Jacobs-Fowler,General Practitioner,West Stevenhaven,Washington,48855,3416590369
1985,Gross Inc,General Practitioner,Berryton,Arizona,2040,5788392347
1993,Wall-Dean,General Practitioner,Roweview,Illinois,54043,4420734657
1994,Gentry-Garner,General Practitioner,Smithtown,Virginia,6238,4161701434
1995,Morgan Inc,General Practitioner,Collierville,Montana,70846,0347973480
2001,Reed-Johnson,General Practitioner,Kellyland,South Carolina,45155,6822289746
2003,Wilson PLC,General Practitioner,North Michaelbury,Wisconsin,30220,0395731419
2006,Miller Group,General Practitioner,Lake Toddland,Michigan,55677,2791111690
2012,"Rogers, Stark and Hawkins",General Practitioner,Jennifermouth,Virginia,89643,3487732053
2015,Hughes LLC,General Practitioner,Lake Dianaberg,New York,35480,2813772999
2019,Zavala Inc,General Practitioner,Walkerchester,Missouri,82961,1986207450
2020,Harris Ltd,General Practitioner,Laurenmouth,Louisiana,10882,9080852155
2021,"Buchanan, Jones and Colon",General Practitioner,West Steven,Wyoming,78019,3393452189
2027,Nelson-Ramos,General Practitioner,East Elizabeth,New York,54906,0235632434
2028,Silva-Ashley,General Practitioner,Markland,Connecticut,99059,1479376941
2029,"Hensley, Dixon and Hernandez",General Practitioner,Kellyborough,Alabama,26468,0072671790
2043,"Mitchell, Thomas and Arroyo",General Practitioner,South Stephanie,Nebraska,97370,7901383388
2045,Brown-Gordon,General Practitioner,Grahamstad,Alabama,86816,7888171686
2056,Cervantes-Potter,General Practitioner,Port Adam,Minnesota,5399,1231178574
2084,Steele Group,General Practitioner,New David,Idaho,84795,4643569620
2095,"Walters, Green and Mcmahon",General Practitioner,Kimberlyside,Hawaii,99877,1408255410
2097,Martin LLC,General Practitioner,East Ianview,Montana,81787,7804632182
2103,Larson-Foster,General Practitioner,New Randy,Maine,35934,5676683392
2118,Curry and Sons,General Practitioner,New Jason,Mississippi,81082,2862597694
2134,Ferguson LLC,General Practitioner,Port Megan,North Dakota,67168,9658630262
2144,Hernandez-Johnson,General Practitioner,Rosalesshire,Oregon,67008,9494448812
2150,Vaughan-Herrera,General Practitioner,Kanemouth,West Virginia,73653,2911775884
2157,"King, Alexander and Mendez",General Practitioner,South Kayla,West Virginia,13698,7412793023
2168,Lee Ltd,General Practitioner,New Tammy,West Virginia,67783,4767476924
2169,"Shepard, Brown and Morris",General Practitioner,Port Barbaraville,Nevada,5880,6644063101
2181,Warner-Parks,General Practitioner,New Shawnside,Vermont,25842,5073330636
2182,Barton Ltd,General Practitioner,Ambershire,Maine,62545,8068778341
2184,Pearson PLC,General Practitioner,Donnabury,Mississippi,98671,0006222765
2188,"Watson, Cohen and Martinez",General Practitioner,Boltonshire,Maryland,11311,7912427947
2191,Macdonald Ltd,General Practitioner,Welchborough,Rhode Island,92760,0978231393
2197,Rodriguez-Benjamin,General Practitioner,Lake Larry,Indiana,76627,4119411832
2200,"Tate, Henderson and Warner",General Practitioner,Port Glenda,New Hampshire,47511,3006999118
2201,"Adams, Mendez and Clark",General Practitioner,New Samantha,Colorado,28642,0895761514
2208,Odonnell Ltd,General Practitioner,Mackenzieport,Texas,50163,7591661774
2216,Singh PLC,General Practitioner,North Zacharychester,Louisiana,79333,1579467652
2219,Pham-Taylor,General Practitioner,Port Vickiland,Kentucky,93571,9087738646
2220,Martinez and Sons,General Practitioner,Port Brianport,Nevada,77279,2866163418
2221,"Manning, Weaver and Chambers",General Practitioner,Jillstad,Rhode Island,39903,5728320803
2224,Pratt Ltd,General Practitioner,Patelville,Oklahoma,89696,0187719444
2240,Sanders-Barker,General Practitioner,Owensberg,Connecticut,28354,4328993354
2241,Li-Carpenter,General Practitioner,Hectorberg,South Carolina,47196,3188359704
2243,Pham-Gilbert,General Practitioner,Erictown,Minnesota,98677,2320589791
2244,Smith-Clements,General Practitioner,South Richard,Alaska,17918,3375229918
2253,"Lane, Garcia and Mills",General Practitioner,Lake Thomas,Hawaii,94627,1505869131
2255,Koch-Rodriguez,General Practitioner,Samanthashire,Mississippi,72946,1354230760
2258,"Vasquez, Garcia and Mueller",General Practitioner,South Stephanie,Hawaii,66946,9835121854
2262,"Lucas, Richardson and Travis",General Practitioner,Mcconnellville,Pennsylvania,38093,1203667356
2263,Delgado-Patel,General Practitioner,Ericabury,Michigan,88515,8048419386
2268,Reed-Patterson,General Practitioner,Williamshire,West Virginia,49625,3117097080
2273,Carr-Ochoa,General Practitioner,Higginsland,Indiana,78462,8225961216
2282,Sanchez Inc,General Practitioner,Kellyberg,Virginia,99784,9104241065
2291,Williams-Foley,General Practitioner,West John,New Hampshire,67927,0761086002
2294,Suarez-Nelson,General Practitioner,Munozstad,North Dakota,31111,0417512489
2300,Hill Group,General Practitioner,South Emilystad,Pennsylvania,40890,1092652172
2306,Coleman LLC,General Practitioner,Barberport,Virginia,89326,4040022352
2310,Morgan LLC,General Practitioner,Nicholasstad,Rhode Island,3785,5618425432
2318,Barry Group,General Practitioner,Stacyville,Idaho,61259,6372201607
2322,Bennett and Sons,General Practitioner,Lake Matthew,New Mexico,38563,0673928429
2324,Williams-Beard,General Practitioner,Wilsonbury,Ohio,51025,0876606851
2326,Villanueva and Sons,General Practitioner,South Oliviachester,Nebraska,46202,8585690473
2328,Miller and Sons,General Practitioner,Robinland,South Dakota,97524,6374114479
2331,"Davis, Bowen and Blackburn",General Practitioner,Diazton,Louisiana,96382,9587621178
2334,"Sanders, Brown and Terry",General Practitioner,Williamschester,North Carolina,88864,2087899800
2341,"Lowery, Garrett and Davis",General Practitioner,Onealburgh,Kentucky,72564,7102035131
2343,Hunt-Hamilton,General Practitioner,North Edwardland,Nevada,49599,2398876855
2345,"Moore, Roberts and Hines",General Practitioner,East Shannon,Missouri,73734,3761749976
2350,"Hansen, Mahoney and Allen",General Practitioner,Michaelfurt,New Mexico,78794,0917821878
2358,Matthews PLC,General Practitioner,Lake Maria,Oklahoma,14708,2000843033
2359,"Kramer, Davenport and Shelton",General Practitioner,Jillview,California,67007,6844540853
2363,"Young, Hall and Lee",General Practitioner,Westshire,Colorado,73475,1949416602
2366,Thompson-Brewer,General Practitioner,New Antonio,Maine,25215,8612900790
2367,"Lawrence, Weiss and Kelly",General Practitioner,Longmouth,Pennsylvania,17105,4955932639
2374,Cunningham Inc,General Practitioner,South Caitlin,North Carolina,62485,0804594244
2381,Daniels-Lee,General Practitioner,Stephenburgh,South Carolina,89129,6110515321
2391,Marshall-Garrison,General Practitioner,East Carolynside,North Dakota,88602,9592673912
2394,"Graham, Reeves and Parker",General Practitioner,New Danaside,New York,78034,9504233354
2397,Becker LLC,General Practitioner,East Barbarachester,Minnesota,98710,7165245257
2398,Mclaughlin-Brown,General Practitioner,Lake Frank,Kansas,46518,3870819781
2402,Reed-Banks,General Practitioner,Lake Matthew,Utah,88911,8890347144
2406,"Thornton, Hardin and Levine",General Practitioner,North Brianside,Colorado,30145,9878960061
2413,Williams-Johnson,General Practitioner,Matthewton,Virginia,36405,2514828429
2416,"Mcdowell, Wright and Snow",General Practitioner,Benjaminstad,Colorado,63061,9750524465
2420,Levine-Lewis,General Practitioner,New Alexander,Iowa,72635,8079363126
2427,"Wyatt, Colon and Wang",General Practitioner,Ashleyborough,Idaho,82593,0068053872
2429,"Good, Mcgee and Hale",General Practitioner,Spencerstad,Florida,87913,9123515457
2431,Davis Group,General Practitioner,Woodwardchester,Wisconsin,68958,0857378226
2432,"Nguyen, Barrett and Lewis",General Practitioner,Youngfort,Alaska,11858,9992654924
2454,Avila-Baldwin,General Practitioner,West Jessicaton,Michigan,13134,0079749895
2463,Dickerson Group,General Practitioner,Donbury,Nevada,8793,0654329106
2467,Hansen PLC,General Practitioner,New Mariahaven,Kansas,34598,8034863035
2468,Davis PLC,General Practitioner,Adamsview,Oklahoma,735,8808878268
2470,Garcia Inc,General Practitioner,Ashleyborough,Florida,27210,3851860217
2471,"Cannon, Johnson and Adkins",General Practitioner,Patriciamouth,Nebraska,43464,5462722908
2472,"Bowen, Watts and Reed",General Practitioner,Bethburgh,South Dakota,70163,7208718879
2474,"Nicholson, Taylor and Warner",General Practitioner,Barbarahaven,Oklahoma,51754,1884546295
2476,Gardner-Green,General Practitioner,West Lisa,Montana,69519,3588335491
2478,Barton Inc,General Practitioner,Cynthiafurt,Alabama,43152,7273435280
2488,Newman-Walters,General Practitioner,Pereztown,Georgia,74113,5995221201
2490,"Villarreal, Aguilar and Perez",General Practitioner,Port Kellyton,Delaware,46575,3700943481
2503,Hernandez and Sons,General Practitioner,Patriciafort,Pennsylvania,4223,4612623166
2504,Espinoza Inc,General Practitioner,Jessicachester,Maine,2937,4801154577
2510,White-Cooke,General Practitioner,East Adrian,Idaho,25094,0108808210
2513,Russell Ltd,General Practitioner,New Johnmouth,Arkansas,94764,5845124058
2522,Stanley-Cook,General Practitioner,South Alexisstad,Rhode Island,62920,7806591409
2523,Gibbs and Sons,General Practitioner,East Amy,New Mexico,2919,5569058692
2526,Williamson Ltd,General Practitioner,Port Jessicaborough,Vermont,55320,6140260697
2527,Carroll Inc,General Practitioner,Jamesside,Idaho,13057,5701637140
2529,Cole-Anderson,General Practitioner,Tinastad,North Dakota,23369,1603984438
2531,"Golden, West and Shaw",General Practitioner,Frostview,Idaho,72342,9803041523
2533,Harris-Becker,General Practitioner,Lynnton,New Jersey,12280,0128472624
2539,Morgan Group,General Practitioner,Kylestad,Connecticut,94073,0512017115
2540,"Hardy, White and Smith",General Practitioner,South Nathanville,South Dakota,11495,2738951667
2541,Evans PLC,General Practitioner,East Kevinfort,California,62631,6432471605
2542,Jones-Johnston,General Practitioner,Port Aprilton,New York,76981,4766974568
2548,Benson-Mcclure,General Practitioner,East Carl,New York,27632,3033028016
2552,Medina and Sons,General Practitioner,Ashleyburgh,Utah,86698,2538546451
2555,"Lopez, Davis and Schultz",General Practitioner,East Sarah,Delaware,25318,7052516881
2558,King-Lopez,General Practitioner,Robinsonchester,Louisiana,64688,6868012971
2560,Fuller Ltd,General Practitioner,Tinabury,Mississippi,50048,7440608095
2573,Briggs-Butler,General Practitioner,Port Monicaborough,South Carolina,46312,9837823613
2574,"Anderson, Ellis and Williams",General Practitioner,East Nancy,Nebraska,16745,3729410237
2576,"Parrish, Reed and Brown",General Practitioner,Maureenport,West Virginia,75743,5568647462
2586,Moore-Love,General Practitioner,South David,Wisconsin,95975,6344781662
2587,Fischer-Martin,General Practitioner,Amandaland,New Mexico,67004,5674575732
2592,Thompson Inc,General Practitioner,Lake Kathleenside,Maine,69001,0057507207
2598,Wilson-Ryan,General Practitioner,Downsburgh,Montana,80493,4914496250
2602,Mcintyre-Reyes,General Practitioner,Lake Alicialand,North Carolina,97937,7138536578
2606,Norris-Ward,General Practitioner,New Wanda,Pennsylvania,5331,7372011031
2609,"Jennings, Moore and Ramirez",General Practitioner,East Chrisville,New Hampshire,73957,8057708055
